dx,gb,dz,gb_energy
5.9,1.3,0.2,0.980117271
5.9,1.3,0.3,0.98774135
5.9,1.3,0.4,0.998375659
5.9,1.3,0.5,1.011951119
5.9,1.3,0.6,1.028420539
5.9,1.3,0.7,1.047690392
5.9,1.3,0.8,1.069667149
5.9,1.3,0.9,1.094176548
5.9,1.3,1,1.095006643
5.9,1.3,1.1,1.072324021
5.9,1.3,1.2,1.052031048
5.9,1.3,1.3,1.034475398
5.9,1.3,1.4,1.019841567
5.9,1.3,1.5,1.00828392
5.9,1.3,1.6,0.999883759
5.9,1.3,1.7,0.994723811
5.9,1.3,1.8,0.992835345
5.9,1.3,1.9,0.994238831
5.9,1.3,2,0.998927729
5.9,1.3,2.1,1.006843762
5.9,1.3,2.2,1.017949975
5.9,1.3,2.3,1.03213436
5.9,1.3,2.4,1.049277521
5.9,1.3,2.5,1.069177905
5.9,1.3,2.6,1.091550094
5.9,1.3,2.7,1.097974516
5.9,1.3,2.8,1.073120571
5.9,1.3,2.9,1.050755772
5.9,1.3,3,1.03108338
5.9,1.3,3.1,1.01419408
5.9,1.3,3.2,1.000187938
5.9,1.3,3.3,0.989118682
5.9,1.3,3.4,0.981045726
5.9,1.3,3.5,0.976003185
5.9,1.3,3.6,0.974018633
6,1.3,0,0.977945948
6,1.3,0.1,0.979510904
6,1.3,0.2,0.984194685
6,1.3,0.3,0.991963177
6,1.3,0.4,1.002783405
6,1.3,0.5,1.016572643
6,1.3,0.6,1.033264085
6,1.3,0.7,1.052734354
6,1.3,0.8,1.074841596
6,1.3,0.9,1.113542203
6,1.3,1,1.08550149
6,1.3,1.1,1.063035773
6,1.3,1.2,1.043052664
6,1.3,1.3,1.025823082
6,1.3,1.4,1.011492861
6,1.3,1.5,1.000739155
6,1.3,1.6,0.991984498
6,1.3,1.7,0.986937693
6,1.3,1.8,0.985094428
6,1.3,1.9,0.98646579
6,1.3,2,0.991038418
6,1.3,2.1,0.998781894
6,1.3,2.2,1.009641636
6,1.3,2.3,1.023531509
6,1.3,2.4,1.040349171
6,1.3,2.5,1.05992974
6,1.3,2.6,1.082060008
6,1.3,2.7,1.103026722
6,1.3,2.8,1.078302693
6,1.3,2.9,1.055827594
6,1.3,3,1.03595905
6,1.3,3.1,1.018850855
6,1.3,3.2,1.004624112
6,1.3,3.3,0.993365241
6,1.3,3.4,0.985143608
6,1.3,3.5,0.980006686
6,1.3,3.6,0.977981767
6.1,1.3,0,0.983504455
6.1,1.3,0.1,0.985103525
6.1,1.3,0.2,0.989888225
6.1,1.3,0.3,0.997825295
6.1,1.3,0.4,1.008860437
6.1,1.3,0.5,1.02290979
6.1,1.3,0.6,1.039874993
6.1,1.3,0.7,1.059599408
6.1,1.3,0.8,1.081866414
6.1,1.3,0.9,1.102550555
6.1,1.3,1,1.078006474
6.1,1.3,1.1,1.055706775
6.1,1.3,1.2,1.035993732
6.1,1.3,1.3,1.019042174
6.1,1.3,1.4,1.004982587
6.1,1.3,1.5,0.993905087
6.1,1.3,1.6,0.985867951
6.1,1.3,1.7,0.98093969
6.1,1.3,1.8,0.979134518
6.1,1.3,1.9,0.980474894
6.1,1.3,2,0.984953426
6.1,1.3,2.1,0.992528324
6.1,1.3,2.2,1.00316974
6.1,1.3,2.3,1.016807457
6.1,1.3,2.4,1.033326058
6.1,1.3,2.5,1.052639689
6.1,1.3,2.6,1.07458148
6.1,1.3,2.7,1.098828206
6.1,1.3,2.8,1.085337461
6.1,1.3,2.9,1.062721929
6.1,1.3,3,1.04260862
6.1,1.3,3.1,1.025225527
6.1,1.3,3.2,1.010739806
6.1,1.3,3.3,0.999254934
6.1,1.3,3.4,0.990859038
6.1,1.3,3.5,0.985609257
6.1,1.3,3.6,0.98353999
6.2,1.3,0,0.990810995
6.2,1.3,0.1,0.992448442
6.2,1.3,0.2,0.997345148
6.2,1.3,0.3,1.005462166
6.2,1.3,0.4,1.016744347
6.2,1.3,0.5,1.031084233
6.2,1.3,0.6,1.048366407
6.2,1.3,0.7,1.068395285
6.2,1.3,0.8,1.090876069
6.2,1.3,0.9,1.097050325
6.2,1.3,1,1.072399639
6.2,1.3,1.1,1.05023412
6.2,1.3,1.2,1.030721493
6.2,1.3,1.3,1.01401072
6.2,1.3,1.4,1.000175714
6.2,1.3,1.5,0.98929465
6.2,1.3,1.6,0.981409888
6.2,1.3,1.7,0.976576007
6.2,1.3,1.8,0.974807792
6.2,1.3,1.9,0.976128837
6.2,1.3,2,0.980508439
6.2,1.3,2.1,0.987948873
6.2,1.3,2.2,0.998395843
6.2,1.3,2.3,1.011793344
6.2,1.3,2.4,1.028090491
6.2,1.3,2.5,1.047196315
6.2,1.3,2.6,1.068990281
6.2,1.3,2.7,1.093286186
6.2,1.3,2.8,1.094355928
6.2,1.3,2.9,1.071558173
6.2,1.3,3,1.051147793
6.2,1.3,3.1,1.033446308
6.2,1.3,3.2,1.018663515
6.2,1.3,3.3,1.006924497
6.2,1.3,3.4,0.998338987
6.2,1.3,3.5,0.992963839
6.2,1.3,3.6,0.990845961
6.3,1.3,0,0.999982404
6.3,1.3,0.1,1.001662493
6.3,1.3,0.2,1.00667689
6.3,1.3,0.3,1.014991199
6.3,1.3,0.4,1.026536338
6.3,1.3,0.5,1.041201155
6.3,1.3,0.6,1.058840099
6.3,1.3,0.7,1.079469374
6.3,1.3,0.8,1.101982566
6.3,1.3,0.9,1.093262876
6.3,1.3,1,1.068552775
6.3,1.3,1.1,1.046481637
6.3,1.3,1.2,1.027135598
6.3,1.3,1.3,1.010607901
6.3,1.3,1.4,0.996947157
6.3,1.3,1.5,0.986220457
6.3,1.3,1.6,0.978456797
6.3,1.3,1.7,0.973697114
6.3,1.3,1.8,0.971958463
6.3,1.3,1.9,0.973253923
6.3,1.3,2,0.97756871
6.3,1.3,2.1,0.9848906
6.3,1.3,2.2,0.995192303
6.3,1.3,2.3,1.008417531
6.3,1.3,2.4,1.024531034
6.3,1.3,2.5,1.043460889
6.3,1.3,2.6,1.065145123
6.3,1.3,2.7,1.089470309
6.3,1.3,2.8,1.105487157
6.3,1.3,2.9,1.082436394
6.3,1.3,3,1.061676635
6.3,1.3,3.1,1.043615536
6.3,1.3,3.2,1.02850099
6.3,1.3,3.3,1.01648878
6.3,1.3,3.4,1.007695746
6.3,1.3,3.5,1.002190683
6.3,1.3,3.6,1.000020782
6.4,1.3,0,1.011104252
6.4,1.3,0.1,1.012823571
6.4,1.3,0.2,1.0179676
6.4,1.3,0.3,1.026491137
6.4,1.3,0.4,1.038317428
6.4,1.3,0.5,1.053327076
6.4,1.3,0.6,1.071366569
6.4,1.3,0.7,1.092166411
6.4,1.3,0.8,1.11543806
6.4,1.3,0.9,1.091067104
6.4,1.3,1,1.066360984
6.4,1.3,1.1,1.044368876
6.4,1.3,1.2,1.025135979
6.4,1.3,1.3,1.008728532
6.4,1.3,1.4,0.995185764
6.4,1.3,1.5,0.984557141
6.4,1.3,1.6,0.97687052
6.4,1.3,1.7,0.972162576
6.4,1.3,1.8,0.970440982
6.4,1.3,1.9,0.971723365
6.4,1.3,2,0.975992098
6.4,1.3,2.1,0.983240076
6.4,1.3,2.2,0.993442281
6.4,1.3,2.3,1.006559199
6.4,1.3,2.4,1.022551599
6.4,1.3,2.5,1.041366037
6.4,1.3,2.6,1.062961292
6.4,1.3,2.7,1.087268853
6.4,1.3,2.8,1.118826665
6.4,1.3,2.9,1.095438463
6.4,1.3,3,1.074266215
6.4,1.3,3.1,1.055795755
6.4,1.3,3.2,1.040328134
6.4,1.3,3.3,1.028022264
6.4,1.3,3.4,1.019011472
6.4,1.3,3.5,1.01336626
6.4,1.3,3.6,1.011144335
6.5,1.3,0,1.024229698
6.5,1.3,0.1,1.025992228
6.5,1.3,0.2,1.031267878
6.5,1.3,0.3,1.040004909
6.5,1.3,0.4,1.052130546
6.5,1.3,0.5,1.067520843
6.5,1.3,0.6,1.086006938
6.5,1.3,0.7,1.107277262
6.5,1.3,0.8,1.139021562
6.5,1.3,0.9,1.090393079
6.5,1.3,1,1.06575746
6.5,1.3,1.1,1.043835
6.5,1.3,1.2,1.024660949
6.5,1.3,1.3,1.008306093
6.5,1.3,1.4,0.994811653
6.5,1.3,1.5,0.984218564
6.5,1.3,1.6,0.976562646
6.5,1.3,1.7,0.971870053
6.5,1.3,1.8,0.970157272
6.5,1.3,1.9,0.971436243
6.5,1.3,2,0.975692468
6.5,1.3,2.1,0.982906617
6.5,1.3,2.2,0.993074424
6.5,1.3,2.3,1.006140172
6.5,1.3,2.4,1.022081117
6.5,1.3,2.5,1.040837846
6.5,1.3,2.6,1.062369138
6.5,1.3,2.7,1.086602787
6.5,1.3,2.8,1.113483357
6.5,1.3,2.9,1.110620668
6.5,1.3,3,1.088962303
6.5,1.3,3.1,1.070047799
6.5,1.3,3.2,1.054194695
6.5,1.3,3.3,1.041580951
6.5,1.3,3.4,1.032338188
6.5,1.3,3.5,1.026549415
6.5,1.3,3.6,1.024270634
6.6,1.3,0,1.039320365
6.6,1.3,0.1,1.041129516
6.6,1.3,0.2,1.046542473
6.6,1.3,0.3,1.055506643
6.6,1.3,0.4,1.067949251
6.6,1.3,0.5,1.083739244
6.6,1.3,0.6,1.108014398
6.6,1.3,0.7,1.124536125
6.6,1.3,0.8,1.118154346
6.6,1.3,0.9,1.091237388
6.6,1.3,1,1.066735095
6.6,1.3,1.1,1.04486011
6.6,1.3,1.2,1.025694588
6.6,1.3,1.3,1.009328929
6.6,1.3,1.4,0.995817432
6.6,1.3,1.5,0.985189661
6.6,1.3,1.6,0.977510148
6.6,1.3,1.7,0.972806468
6.6,1.3,1.8,0.971084021
6.6,1.3,1.9,0.972367257
6.6,1.3,2,0.976633147
6.6,1.3,2.1,0.983878851
6.6,1.3,2.2,0.994064568
6.6,1.3,2.3,1.007159028
6.6,1.3,2.4,1.023115324
6.6,1.3,2.5,1.041867505
6.6,1.3,2.6,1.063357008
6.6,1.3,2.7,1.087480072
6.6,1.3,2.8,1.114055042
6.6,1.3,2.9,1.12796652
6.6,1.3,3,1.105744998
6.6,1.3,3.1,1.086336133
6.6,1.3,3.2,1.070065993
6.6,1.3,3.3,1.057120495
6.6,1.3,3.4,1.047638369
6.6,1.3,3.5,1.041700064
6.6,1.3,3.6,1.039360732
6.7,1.3,0,1.056301771
6.7,1.3,0.1,1.058251925
6.7,1.3,0.2,1.063717189
6.7,1.3,0.3,1.072920154
6.7,1.3,0.4,1.085698211
6.7,1.3,0.5,1.101929121
6.7,1.3,0.6,1.121428671
6.7,1.3,0.7,1.143896379
6.7,1.3,0.8,1.119948715
6.7,1.3,0.9,1.093664277
6.7,1.3,1,1.069345061
6.7,1.3,1.1,1.047493671
6.7,1.3,1.2,1.028284654
6.7,1.3,1.3,1.011835986
6.7,1.3,1.4,0.998223285
6.7,1.3,1.5,0.987522455
6.7,1.3,1.6,0.979772725
6.7,1.3,1.7,0.975024697
6.7,1.3,1.8,0.973283772
6.7,1.3,1.9,0.974575536
6.7,1.3,2,0.978887196
6.7,1.3,2.1,0.986194303
6.7,1.3,2.2,0.996468715
6.7,1.3,2.3,1.009651302
6.7,1.3,2.4,1.025694588
6.7,1.3,2.5,1.044499076
6.7,1.3,2.6,1.065976923
6.7,1.3,2.7,1.089947329
6.7,1.3,2.8,1.116002638
6.7,1.3,2.9,1.147426271
6.7,1.3,3,1.124556877
6.7,1.3,3.1,1.104594521
6.7,1.3,3.2,1.087878915
6.7,1.3,3.3,1.074575795
6.7,1.3,3.4,1.06483867
6.7,1.3,3.5,1.058745718
6.7,1.3,3.6,1.056342139
6.8,1.3,0,1.074956444
6.8,1.3,0.1,1.076864241
6.8,1.3,0.2,1.082574269
6.8,1.3,0.3,1.092035927
6.8,1.3,0.4,1.105184116
6.8,1.3,0.5,1.121890056
6.8,1.3,0.6,1.141993983
6.8,1.3,0.7,1.165202522
6.8,1.3,0.8,1.123024898
6.8,1.3,0.9,1.097789734
6.8,1.3,1,1.073685149
6.8,1.3,1.1,1.051824946
6.8,1.3,1.2,1.032506765
6.8,1.3,1.3,1.015918517
6.8,1.3,1.4,1.002165667
6.8,1.3,1.5,0.991318433
6.8,1.3,1.6,0.983463804
6.8,1.3,1.7,0.978644137
6.8,1.3,1.8,0.976880186
6.8,1.3,1.9,0.978191281
6.8,1.3,2,0.982565482
6.8,1.3,2.1,0.989976067
6.8,1.3,2.2,1.000379257
6.8,1.3,2.3,1.013712227
6.8,1.3,2.4,1.029899643
6.8,1.3,2.5,1.04944553
6.8,1.3,2.6,1.070324118
6.8,1.3,2.7,1.094135612
6.8,1.3,2.8,1.119396076
6.8,1.3,2.9,1.168854086
6.8,1.3,3,1.145221119
6.8,1.3,3.1,1.124641593
6.8,1.3,3.2,1.107428214
6.8,1.3,3.3,1.093745297
6.8,1.3,3.4,1.083730716
6.8,1.3,3.5,1.077467197
6.8,1.3,3.6,1.074997096
6.9,1.3,0,1.080620704
6.9,1.3,0.1,0.978177351
6.9,1.3,0.2,1.086041052
6.9,1.3,0.3,0.99083459
6.9,1.3,0.4,1.125883039
6.9,1.3,0.5,1.14318028
6.9,1.3,0.6,1.164006276
6.9,1.3,0.7,1.188102049
6.9,1.3,0.8,1.07316037
6.9,1.3,0.9,1.103757604
6.9,1.3,1,1.079872481
6.9,1.3,1.1,1.05795656
6.9,1.3,1.2,1.038478899
6.9,1.3,1.3,1.021692508
6.9,1.3,1.4,1.007729576
6.9,1.3,1.5,0.996718028
6.9,1.3,1.6,0.988728082
6.9,1.3,1.7,0.983819721
6.9,1.3,1.8,0.982025067
6.9,1.3,1.9,0.983360042
6.9,1.3,2,0.987814125
6.9,1.3,2.1,0.995350646
6.9,1.3,2.2,1.005926678
6.9,1.3,2.3,1.019454663
6.9,1.3,2.4,1.035842211
6.9,1.3,2.5,1.05493041
6.9,1.3,2.6,1.076519979
6.9,1.3,2.7,1.100158063
6.9,1.3,2.8,1.119495858
6.9,1.3,2.9,1.134581124
6.9,1.3,3,1.167641636
6.9,1.3,3.1,1.14613138
6.9,1.3,3.2,1.128198776
6.9,1.3,3.3,0.9922557
6.9,1.3,3.4,0.9839087
6.9,1.3,3.5,1.097162615
6.9,1.3,3.6,0.976616375
7,1.3,0,0.973078523
7,1.3,0.1,0.974637509
7,1.3,0.2,0.979304802
7,1.3,0.3,0.987023545
7,1.3,0.4,0.997759626
7,1.3,0.5,1.011410136
7,1.3,0.6,1.027896613
7,1.3,0.7,1.244323056
7,1.3,0.8,1.067085896
7,1.3,0.9,1.111715142
7,1.3,1,1.088029015
7,1.3,1.1,1.065994264
7,1.3,1.2,1.046294866
7,1.3,1.3,1.029257456
7,1.3,1.4,1.015052887
7,1.3,1.5,1.003837227
7,1.3,1.6,0.995687517
7,1.3,1.7,0.990681932
7,1.3,1.8,0.988848901
7,1.3,1.9,0.990212587
7,1.3,2,0.994754797
7,1.3,2.1,1.002440849
7,1.3,2.2,1.013217013
7,1.3,2.3,1.027727467
7,1.3,2.4,1.043622928
7,1.3,2.5,1.062941961
7,1.3,2.6,1.084670542
7,1.3,2.7,1.108190366
7,1.3,2.8,1.130095485
7,1.3,2.9,1.048978176
7,1.3,3,1.030554053
7,1.3,3.1,1.013662194
7,1.3,3.2,0.999584698
7,1.3,3.3,0.988415944
7,1.3,3.4,0.980246049
7,1.3,3.5,0.975127606
7,1.3,3.6,0.973110362
7.1,1.3,0,0.970961781
7.1,1.3,0.1,0.972492908
7.1,1.3,0.2,0.977073211
7.1,1.3,0.3,0.984663461
7.1,1.3,0.4,0.995222152
7.1,1.3,0.5,1.008682195
7.1,1.3,0.6,1.024974225
7.1,1.3,0.7,1.041953641
7.1,1.3,0.8,1.062919503
7.1,1.3,0.9,1.121796528
7.1,1.3,1,1.099440258
7.1,1.3,1.1,1.076033009
7.1,1.3,1.2,1.056045636
7.1,1.3,1.3,1.038711723
7.1,1.3,1.4,1.024226571
7.1,1.3,1.5,1.012777518
7.1,1.3,1.6,1.004454966
7.1,1.3,1.7,0.999338228
7.1,1.3,1.8,0.997464829
7.1,1.3,1.9,0.998856375
7.1,1.3,2,1.003502347
7.1,1.3,2.1,1.011357544
7.1,1.3,2.2,1.022352604
7.1,1.3,2.3,1.036394565
7.1,1.3,2.4,1.053325939
7.1,1.3,2.5,1.072939201
7.1,1.3,2.6,1.094881844
7.1,1.3,2.7,1.118354762
7.1,1.3,2.8,1.066227942
7.1,1.3,2.9,1.044863237
7.1,1.3,3,1.027598688
7.1,1.3,3.1,1.010903551
7.1,1.3,3.2,0.997021354
7.1,1.3,3.3,0.986035107
7.1,1.3,3.4,0.978006499
7.1,1.3,3.5,0.972975329
7.1,1.3,3.6,0.970994189
7.2,1.3,0,0.970126285
7.2,1.3,0.1,0.971636375
7.2,1.3,0.2,0.976165224
7.2,1.3,0.3,0.983646026
7.2,1.3,0.4,0.994087879
7.2,1.3,0.5,1.007416584
7.2,1.3,0.6,1.023566759
7.2,1.3,0.7,1.039588156
7.2,1.3,0.8,1.060537813
7.2,1.3,0.9,1.13410183
7.2,1.3,1,1.110662172
7.2,1.3,1.1,1.088132776
7.2,1.3,1.2,1.067786643
7.2,1.3,1.3,1.050096814
7.2,1.3,1.4,1.035311178
7.2,1.3,1.5,1.02360798
7.2,1.3,1.6,1.015094676
7.2,1.3,1.7,1.00986309
7.2,1.3,1.8,1.007945912
7.2,1.3,1.9,1.009371003
7.2,1.3,2,1.014120736
7.2,1.3,2.1,1.02215105
7.2,1.3,2.2,1.03339997
7.2,1.3,2.3,1.047739003
7.2,1.3,2.4,1.065019756
7.2,1.3,2.5,1.084984955
7.2,1.3,2.6,1.107246844
7.2,1.3,2.7,1.130766668
7.2,1.3,2.8,1.063850516
7.2,1.3,2.9,1.042496898
7.2,1.3,3,1.026181842
7.2,1.3,3.1,1.009623442
7.2,1.3,3.2,0.995870024
7.2,1.3,3.3,0.98500886
7.2,1.3,3.4,0.977067242
7.2,1.3,3.5,0.972112258
7.2,1.3,3.6,0.970160114
7.3,1.3,0,0.970527687
7.3,1.3,0.1,0.97202669
7.3,1.3,0.2,0.976511476
7.3,1.3,0.3,0.983953901
7.3,1.3,0.4,0.994327526
7.3,1.3,0.5,1.007579476
7.3,1.3,0.6,1.023672795
7.3,1.3,0.7,1.038877458
7.3,1.3,0.8,1.059856965
7.3,1.3,0.9,1.148659473
7.3,1.3,1,1.12525393
7.3,1.3,1.1,1.102319436
7.3,1.3,1.2,1.081545179
7.3,1.3,1.3,1.063457358
7.3,1.3,1.4,1.048326608
7.3,1.3,1.5,1.036351071
7.3,1.3,1.6,1.027636213
7.3,1.3,1.7,1.022276701
7.3,1.3,1.8,1.020316597
7.3,1.3,1.9,1.021774949
7.3,1.3,2,1.026637825
7.3,1.3,2.1,1.034859743
7.3,1.3,2.2,1.04636821
7.3,1.3,2.3,1.061110635
7.3,1.3,2.4,1.078714329
7.3,1.3,2.5,1.099112485
7.3,1.3,2.6,1.121786294
7.3,1.3,2.7,1.145504545
7.3,1.3,2.8,1.063175069
7.3,1.3,2.9,1.160743605
7.3,1.3,3,1.345350983
7.3,1.3,3.1,1.009777522
7.3,1.3,3.2,0.996100574
7.3,1.3,3.3,0.98529655
7.3,1.3,3.4,0.977427992
7.3,1.3,3.5,0.972497456
7.3,1.3,3.6,0.970559526
7.4,1.3,0,0.972223127
7.4,1.3,0.1,0.973717582
7.4,1.3,0.2,0.978198672
7.4,1.3,0.3,0.985628872
7.4,1.3,0.4,0.995998234
7.4,1.3,0.5,1.009243077
7.4,1.3,0.6,1.021497208
7.4,1.3,0.7,1.039774643
7.4,1.3,0.8,1.06083062
7.4,1.3,0.9,1.08463387
7.4,1.3,1,1.142077561
7.4,1.3,1.1,1.118592988
7.4,1.3,1.2,1.097305607
7.4,1.3,1.3,1.078765215
7.4,1.3,1.4,1.06325552
7.4,1.3,1.5,1.050982627
7.4,1.3,1.6,1.042050865
7.4,1.3,1.7,1.036560584
7.4,1.3,1.8,1.034551584
7.4,1.3,1.9,1.036045755
7.4,1.3,2,1.041030019
7.4,1.3,2.1,1.049452069
7.4,1.3,2.2,1.061249079
7.4,1.3,2.3,1.076290281
7.4,1.3,2.4,1.09440255
7.4,1.3,2.5,1.115304449
7.4,1.3,2.6,1.1385218
7.4,1.3,2.7,1.16275289
7.4,1.3,2.8,1.064161802
7.4,1.3,2.9,1.042698168
7.4,1.3,3,1.024138729
7.4,1.3,3.1,1.011429467
7.4,1.3,3.2,0.997765028
7.4,1.3,3.3,0.986967827
7.4,1.3,3.4,0.979105238
7.4,1.3,3.5,0.974191191
7.4,1.3,3.6,0.972255251
7.5,1.3,0,0.975350481
7.5,1.3,0.1,0.976850905
7.5,1.3,0.2,0.981341092
7.5,1.3,0.3,0.988805122
7.5,1.3,0.4,0.999208028
7.5,1.3,0.5,1.012502052
7.5,1.3,0.6,1.023876339
7.5,1.3,0.7,1.042294208
7.5,1.3,0.8,1.063472709
7.5,1.3,0.9,1.087356411
7.5,1.3,1,1.161008554
7.5,1.3,1.1,1.136830624
7.5,1.3,1.2,1.114938297
7.5,1.3,1.3,1.095889898
7.5,1.3,1.4,1.02072937
7.5,1.3,1.5,1.009671485
7.5,1.3,1.6,1.001620988
7.5,1.3,1.7,0.996667142
7.5,1.3,1.8,0.994845767
7.5,1.3,1.9,0.996196945
7.5,1.3,2,1.000697081
7.5,1.3,2.1,1.008295291
7.5,1.3,2.2,1.01891965
7.5,1.3,2.3,1.093342189
7.5,1.3,2.4,1.111956779
7.5,1.3,2.5,1.133450262
7.5,1.3,2.6,1.157350167
7.5,1.3,2.7,1.182304747
7.5,1.3,2.8,1.066820379
7.5,1.3,2.9,1.045243602
7.5,1.3,3,1.026410118
7.5,1.3,3.1,1.014693274
7.5,1.3,3.2,1.00098335
7.5,1.3,3.3,0.990148056
7.5,1.3,3.4,0.982252206
7.5,1.3,3.5,0.977326504
7.5,1.3,3.6,0.975384594
7.6,1.3,0,0.980103341
7.6,1.3,0.1,0.981615137
7.6,1.3,0.2,0.986137732
7.6,1.3,0.3,0.993654353
7.6,1.3,0.4,1.004128329
7.6,1.3,0.5,1.017508205
7.6,1.3,0.6,1.027876145
7.6,1.3,0.7,1.04649642
7.6,1.3,0.8,1.067848901
7.6,1.3,0.9,1.091838922
7.6,1.3,1,1.181909883
7.6,1.3,1.1,1.156859501
7.6,1.3,1.2,1.134244822
7.6,1.3,1.3,1.026085755
7.6,1.3,1.4,1.012348541
7.6,1.3,1.5,1.001477427
7.6,1.3,1.6,0.993564237
7.6,1.3,1.7,0.988695959
7.6,1.3,1.8,0.986913245
7.6,1.3,1.9,0.988242249
7.6,1.3,2,0.992661367
7.6,1.3,2.1,1.000123691
7.6,1.3,2.2,1.01057066
7.6,1.3,2.3,1.023892259
7.6,1.3,2.4,1.131167786
7.6,1.3,2.5,1.153362585
7.6,1.3,2.6,1.178117601
7.6,1.3,2.7,1.204417106
7.6,1.3,2.8,1.071215901
7.6,1.3,2.9,1.049468841
7.6,1.3,3,1.030443184
7.6,1.3,3.1,1.019719896
7.6,1.3,3.2,1.005915875
7.6,1.3,3.3,0.995010364
7.6,1.3,3.4,0.987055669
7.6,1.3,3.5,0.982090736
7.6,1.3,3.6,0.980135749
7.7,1.3,0,0.986689802
7.7,1.3,0.1,0.988213822
7.7,1.3,0.2,0.992785881
7.7,1.3,0.3,1.00037215
7.7,1.3,0.4,1.010943634
7.7,1.3,0.5,1.024446603
7.7,1.3,0.6,1.033606357
7.7,1.3,0.7,1.052477082
7.7,1.3,0.8,1.07405528
7.7,1.3,0.9,1.098182324
7.7,1.3,1,1.204439279
7.7,1.3,1.1,1.178229039
7.7,1.3,1.2,1.035544855
7.7,1.3,1.3,1.019264196
7.7,1.3,1.4,1.005704088
7.7,1.3,1.5,0.99498819
7.7,1.3,1.6,0.987201788
7.7,1.3,1.7,0.982411971
7.7,1.3,1.8,0.980660812
7.7,1.3,1.9,0.981964516
7.7,1.3,2,0.986312279
7.7,1.3,2.1,0.993658049
7.7,1.3,2.2,1.003951507
7.7,1.3,2.3,1.017096
7.7,1.3,2.4,1.03299004
7.7,1.3,2.5,1.174580318
7.7,1.3,2.6,1.200448855
7.7,1.3,2.7,1.228031594
7.7,1.3,2.8,1.077450993
7.7,1.3,2.9,1.055483048
7.7,1.3,3,1.036210352
7.7,1.3,3.1,1.01969829
7.7,1.3,3.2,1.012749943
7.7,1.3,3.3,1.001744365
7.7,1.3,3.4,0.993712346
7.7,1.3,3.5,0.988696243
7.7,1.3,3.6,0.986722778
7.8,1.3,0,0.995306299
7.8,1.3,0.1,0.996847659
7.8,1.3,0.2,1.001470889
7.8,1.3,0.3,1.009145285
7.8,1.3,0.4,1.50722201
7.8,1.3,0.5,1.024768122
7.8,1.3,0.6,1.041155954
7.8,1.3,0.7,1.060338249
7.8,1.3,0.8,1.082199305
7.8,1.3,0.9,1.257506495
7.8,1.3,1,1.070357947
7.8,1.3,1.1,1.049087623
7.8,1.3,1.2,1.030288536
7.8,1.3,1.3,1.014130117
7.8,1.3,1.4,1.000703904
7.8,1.3,1.5,0.990114227
7.8,1.3,1.6,0.982427607
7.8,1.3,1.7,0.977708006
7.8,1.3,1.8,0.975979021
7.8,1.3,1.9,0.977264531
7.8,1.3,2,0.9815489
7.8,1.3,2.1,0.988799721
7.8,1.3,2.2,0.998968096
7.8,1.3,2.3,1.011979547
7.8,1.3,2.4,1.027749925
7.8,1.3,2.5,1.046161255
7.8,1.3,2.6,1.218691323
7.8,1.3,2.7,1.25305895
7.8,1.3,2.8,1.085629416
7.8,1.3,2.9,1.063389131
7.8,1.3,3,1.04380913
7.8,1.3,3.1,1.027001987
7.8,1.3,3.2,1.021657541
7.8,1.3,3.3,1.010530577
7.8,1.3,3.4,1.002408441
7.8,1.3,3.5,0.997334914
7.8,1.3,3.6,0.995342118
7.9,1.3,0,1.00612681
7.9,1.3,0.1,1.007689208
7.9,1.3,0.2,1.012370146
7.9,1.3,0.3,1.020138639
7.9,1.3,0.4,1.030957161
7.9,1.3,0.5,1.033919916
7.9,1.3,0.6,1.050642629
7.9,1.3,0.7,1.072906224
7.9,1.3,0.8,1.092378199
7.9,1.3,0.9,1.27844137
7.9,1.3,1,1.066809861
7.9,1.3,1.1,1.045458517
7.9,1.3,1.2,1.026683594
7.9,1.3,1.3,1.010582884
7.9,1.3,1.4,0.997241101
7.9,1.3,1.5,0.986739266
7.9,1.3,1.6,0.979124284
7.9,1.3,1.7,0.974453296
7.9,1.3,1.8,0.972739662
7.9,1.3,1.9,0.974014369
7.9,1.3,2,0.978251832
7.9,1.3,2.1,0.985432436
7.9,1.3,2.2,0.995525193
7.9,1.3,2.3,1.00851248
7.9,1.3,2.4,1.024144983
7.9,1.3,2.5,1.042532433
7.9,1.3,2.6,1.063519616
7.9,1.3,2.7,1.086964958
7.9,1.3,2.8,1.095860333
7.9,1.3,2.9,1.073282325
7.9,1.3,3,1.053342711
7.9,1.3,3.1,1.036198697
7.9,1.3,3.2,1.032802416
7.9,1.3,3.3,1.021540703
7.9,1.3,3.4,1.013320491
7.9,1.3,3.5,1.008181011
7.9,1.3,3.6,1.00616064
8,1.3,0,1.019266186
8,1.3,0.1,1.020849905
8,1.3,0.2,1.025595374
8,1.3,0.3,1.033468766
8,1.3,0.4,1.03092191
8,1.3,0.5,1.045029824
8,1.3,0.6,1.062110729
8,1.3,0.7,1.15169671
8,1.3,0.8,1.115424414
8,1.3,0.9,1.089733267
8,1.3,1,1.06490377
8,1.3,1.1,1.043442979
8,1.3,1.2,1.024627404
8,1.3,1.3,1.008536928
8,1.3,1.4,0.995227269
8,1.3,1.5,0.98475443
8,1.3,1.6,0.977174415
8,1.3,1.7,0.972521904
8,1.3,1.8,0.970820495
8,1.3,1.9,0.972087242
8,1.3,2,0.976305374
8,1.3,2.1,0.983457265
